시도코드,시도,시군구코드,시군구,읍면동,읍면동수정,ID,CD,선거인수,투표수,더불어민주당 이재명,국민의힘 윤석열,정의당 심상정,기본소득당 오준호,국가혁명당 허경영,노동당 이백윤,새누리당 옥은호,신자유민주연합 김경재,우리공화당 조원진,진보당 김재연,통일한국당 이경희,한류연합당 김민찬,계,무효 투표수,기권수,,,,,,,,,,,,,std,민주,국힘,정의,기본소득,국가혁명,노동,새누리,신자유,우리공화,진보,통일한국,한류연합,3위
4500,전라북도,4509,김제시,교월동,교월동,전라북도_김제시_교월동,3506058,5423,4301,3682,495,45,1,27,0,1,3,1,2,0,5,4262,39,1122,86.39136556,11.6142656,1.055842328,0.023463163,0.633505397,0,0.023463163,0.070389489,0.023463163,0.046926326,0,0.117315814,23.74616562,1,2,3,8,4,11,8,6,8,7,11,5,정의
4500,전라북도,4509,김제시,금구면,금구면,전라북도_김제시_금구면,3506040,3877,3005,2591,321,43,1,12,0,0,1,1,2,3,10,2985,20,872,86.80067002,10.75376884,1.440536013,0.033500838,0.40201005,0,0,0.033500838,0.033500838,0.067001675,0.100502513,0.335008375,23.83805338,1,2,3,8,4,11,11,8,8,7,6,5,정의
4500,전라북도,4509,김제시,금산면,금산면,전라북도_김제시_금산면,3506043,3738,2933,2504,342,37,2,20,0,1,0,0,0,1,5,2912,21,805,85.98901099,11.74450549,1.270604396,0.068681319,0.686813187,0,0.034340659,0,0,0,0.034340659,0.171703297,23.6305466,1,2,3,6,4,9,7,9,9,9,7,5,정의
4500,전라북도,4509,김제시,만경읍,만경읍,전라북도_김제시_만경읍,3506011,2307,1872,1563,261,23,0,7,1,0,1,0,0,3,3,1862,10,435,83.94199785,14.01718582,1.235230934,0,0.37593985,0.053705693,0,0.053705693,0,0,0.161117078,0.161117078,23.11408658,1,2,3,9,4,7,9,7,9,9,5,5,정의
4500,전라북도,4509,김제시,백구면,백구면,전라북도_김제시_백구면,3506034,2980,2305,1970,276,20,0,15,1,0,1,1,1,2,5,2292,13,675,85.95113438,12.04188482,0.872600349,0,0.654450262,0.043630017,0,0.043630017,0.043630017,0.043630017,0.087260035,0.218150087,23.63000161,1,2,3,11,4,7,11,7,7,7,6,5,정의
4500,전라북도,4509,김제시,백산면,백산면,전라북도_김제시_백산면,3506032,2106,1681,1425,201,15,2,12,0,0,0,0,1,1,7,1664,17,425,85.63701923,12.07932692,0.901442308,0.120192308,0.721153846,0,0,0,0,0.060096154,0.060096154,0.420673077,23.53686322,1,2,3,6,4,9,9,9,9,7,7,5,정의
4500,전라북도,4509,김제시,봉남면,봉남면,전라북도_김제시_봉남면,3506041,1828,1414,1199,157,16,1,9,2,1,0,1,3,0,11,1400,14,414,85.64285714,11.21428571,1.142857143,0.071428571,0.642857143,0.142857143,0.071428571,0,0.071428571,0.214285714,0,0.785714286,23.50451059,1,2,3,8,5,7,8,11,8,6,11,4,정의
4500,전라북도,4509,김제시,부량면,부량면,전라북도_김제시_부량면,3506035,1075,859,742,91,12,0,3,1,0,0,0,0,0,0,849,10,216,87.39693757,10.71849234,1.413427562,0,0.35335689,0.11778563,0,0,0,0,0,0,24.01720556,1,2,3,6,4,5,6,6,6,6,6,6,정의
4500,전라북도,4509,김제시,성덕면,성덕면,전라북도_김제시_성덕면,3506038,1372,1038,870,142,13,1,3,0,0,0,0,0,0,1,1030,8,334,84.46601942,13.78640777,1.262135922,0.097087379,0.291262136,0,0,0,0,0,0,0.097087379,23.26108484,1,2,3,5,4,7,7,7,7,7,7,5,정의
4500,전라북도,4509,김제시,신풍동,신풍동,전라북도_김제시_신풍동,3506052,9330,7155,6074,851,103,6,64,0,0,0,0,2,2,7,7109,46,2175,85.44099029,11.97074131,1.448867633,0.084400056,0.900267267,0,0,0,0,0.028133352,0.028133352,0.098466732,23.475264,1,2,3,6,4,9,9,9,9,7,7,5,정의
4500,전라북도,4509,김제시,요촌동,요촌동,전라북도_김제시_요촌동,3506051,8713,6822,5745,889,84,1,41,2,0,0,2,4,1,7,6776,46,1891,84.78453365,13.11983471,1.239669421,0.014757969,0.605076741,0.029515939,0,0,0.029515939,0.059031877,0.014757969,0.103305785,23.32583173,1,2,3,9,4,7,11,11,7,6,9,5,정의
4500,전라북도,4509,김제시,용지면,용지면,전라북도_김제시_용지면,3506033,2730,2088,1790,234,21,0,14,1,0,0,1,2,2,7,2072,16,642,86.38996139,11.29343629,1.013513514,0,0.675675676,0.048262548,0,0,0.048262548,0.096525097,0.096525097,0.337837838,23.73298509,1,2,3,10,4,8,10,10,8,6,6,5,정의
4500,전라북도,4509,김제시,죽산면,죽산면,전라북도_김제시_죽산면,3506031,2001,1539,1315,176,13,2,6,0,0,0,0,0,1,6,1519,20,462,86.57011192,11.58657011,0.855826201,0.131665569,0.394996708,0,0,0,0,0,0.065832785,0.394996708,23.79839929,1,2,3,6,4,8,8,8,8,8,7,4,정의
4500,전라북도,4509,김제시,진봉면,진봉면,전라북도_김제시_진봉면,3506039,1947,1454,1259,140,14,0,15,0,0,0,1,2,0,3,1434,20,493,87.79637378,9.762900976,0.976290098,0,1.046025105,0,0,0,0.069735007,0.139470014,0,0.209205021,24.10445938,1,2,4,8,3,8,8,8,7,6,8,5,국가혁명
4500,전라북도,4509,김제시,청하면,청하면,전라북도_김제시_청하면,3506037,1429,1148,987,125,14,0,12,1,0,0,0,1,0,1,1141,7,281,86.50306748,10.95530237,1.226993865,0,1.051709027,0.087642419,0,0,0,0.087642419,0,0.087642419,23.75587761,1,2,3,8,4,5,8,8,8,5,8,5,정의
4500,전라북도,4509,김제시,황산면,황산면,전라북도_김제시_황산면,3506042,1700,1358,1180,133,13,1,5,0,0,3,2,1,2,1,1341,17,342,87.9940343,9.917971663,0.969425802,0.074571216,0.372856078,0,0,0.223713647,0.149142431,0.074571216,0.149142431,0.074571216,24.1681142,1,2,3,8,4,11,11,5,6,8,6,8,정의
4500,전라북도,4510,완주군,경천면,경천면,전라북도_완주군_경천면,3531041,902,780,629,124,14,0,5,0,0,1,0,0,1,2,776,4,122,81.05670103,15.97938144,1.804123711,0,0.644329897,0,0,0.128865979,0,0,0.128865979,0.257731959,22.35316112,1,2,3,8,4,8,8,6,8,8,6,5,정의
4500,전라북도,4510,완주군,고산면,고산면,전라북도_완주군_고산면,3531036,3906,3174,2749,312,49,2,13,2,0,0,3,3,1,7,3141,33,732,87.51989812,9.933142311,1.560012735,0.063673989,0.41388093,0.063673989,0,0,0.095510984,0.095510984,0.031836995,0.222858962,24.02732563,1,2,3,8,4,8,11,11,6,6,10,5,정의
4500,전라북도,4510,완주군,구이면,구이면,전라북도_완주군_구이면,3531035,4449,3547,2978,469,44,0,16,1,0,0,0,2,1,10,3521,26,902,84.57824482,13.32007952,1.249644987,0,0.454416359,0.028401022,0,0,0,0.056802045,0.028401022,0.284010224,23.2727027,1,2,3,9,4,7,9,9,9,6,7,5,정의
4500,전라북도,4510,완주군,동상면,동상면,전라북도_완주군_동상면,3531040,673,496,412,66,10,0,0,0,0,0,1,0,2,2,493,3,177,83.56997972,13.38742394,2.028397566,0,0,0,0,0,0.202839757,0,0.405679513,0.405679513,22.97519675,1,2,3,7,7,7,7,7,6,7,4,4,정의
4500,전라북도,4510,완주군,봉동읍,봉동읍,전라북도_완주군_봉동읍,3531012,18038,14010,11769,1754,254,8,114,9,2,0,2,7,3,8,13930,80,4028,84.48671931,12.59152907,1.823402728,0.057430007,0.818377602,0.064608758,0.014357502,0,0.014357502,0.050251256,0.021536253,0.057430007,23.21498748,1,2,3,6,4,5,10,12,10,8,9,6,정의
4500,전라북도,4510,완주군,비봉면,비봉면,전라북도_완주군_비봉면,3531037,1612,1323,1129,147,20,0,5,0,1,0,0,2,0,3,1307,16,289,86.38102525,11.24713083,1.530221882,0,0.382555471,0,0.076511094,0,0,0.153022188,0,0.229533282,23.7301075,1,2,3,8,4,8,7,8,8,6,8,5,정의
4500,전라북도,4510,완주군,삼례읍,삼례읍,전라북도_완주군_삼례읍,3531011,11285,8666,7367,1027,127,2,54,4,1,4,1,4,1,8,8600,66,2619,85.6627907,11.94186047,1.476744186,0.023255814,0.627906977,0.046511628,0.011627907,0.046511628,0.011627907,0.046511628,0.011627907,0.093023256,23.5407086,1,2,3,9,4,6,10,6,10,6,10,5,정의
4500,전라북도,4510,완주군,상관면,상관면,전라북도_완주군_상관면,3531032,3214,2495,2099,312,42,2,15,1,0,0,1,4,1,3,2480,15,719,84.63709677,12.58064516,1.693548387,0.080645161,0.60483871,0.040322581,0,0,0.040322581,0.161290323,0.040322581,0.120967742,23.25880374,1,2,3,7,4,8,11,11,8,5,8,6,정의
4500,전라북도,4510,완주군,소양면,소양면,전라북도_완주군_소양면,3531034,4748,3714,3199,409,40,2,22,1,1,1,2,2,2,8,3689,25,1034,86.71726755,11.08701545,1.08430469,0.054215234,0.596367579,0.027107617,0.027107617,0.027107617,0.054215234,0.054215234,0.054215234,0.216860938,23.82412193,1,2,3,6,4,10,10,10,6,6,6,5,정의
4500,전라북도,4510,완주군,용진읍,용진읍,전라북도_완주군_용진읍,3531013,5400,4177,3523,544,60,1,20,1,0,1,3,5,0,6,4164,13,1223,84.60614793,13.06436119,1.44092219,0.02401537,0.480307397,0.02401537,0,0.02401537,0.07204611,0.120076849,0,0.144092219,23.2699619,1,2,3,8,4,8,11,8,7,6,11,5,정의
4500,전라북도,4510,완주군,운주면,운주면,전라북도_완주군_운주면,3531038,1522,1189,875,262,23,1,8,1,1,1,1,2,0,2,1177,12,333,74.3415463,22.25998301,1.954120646,0.084961767,0.679694138,0.084961767,0.084961767,0.084961767,0.084961767,0.169923534,0,0.169923534,20.80307155,1,2,3,7,4,7,7,7,7,5,12,5,정의
4500,전라북도,4510,완주군,이서면,이서면,전라북도_완주군_이서면,3531033,8762,6835,5648,942,140,3,37,0,0,0,3,8,1,7,6789,46,1927,83.19340109,13.87538665,2.062159375,0.044189129,0.544999264,0,0,0,0.044189129,0.117837679,0.01472971,0.103107969,22.8854269,1,2,3,7,4,10,10,10,7,5,9,6,정의
4500,전라북도,4510,완주군,화산면,화산면,전라북도_완주군_화산면,3531039,1972,1503,1252,200,19,1,11,2,0,0,0,1,2,8,1496,7,469,83.68983957,13.36898396,1.270053476,0.06684492,0.735294118,0.13368984,0,0,0,0.06684492,0.13368984,0.534759358,23.00700978,1,2,3,8,4,6,10,10,10,8,6,5,정의
4500,전라북도,4511,진안군,동향면,동향면,전라북도_진안군_동향면,3532033,1053,904,790,81,11,1,4,1,0,0,0,1,0,2,891,13,149,88.664422,9.090909091,1.234567901,0.112233446,0.448933782,0.112233446,0,0,0,0.112233446,0,0.224466891,24.34561031,1,2,3,6,4,6,9,9,9,6,9,5,정의
4500,전라북도,4511,진안군,마령면,마령면,전라북도_진안군_마령면,3532037,1406,1134,976,126,15,0,2,0,0,1,0,1,1,3,1125,9,272,86.75555556,11.2,1.333333333,0,0.177777778,0,0,0.088888889,0,0.088888889,0.088888889,0.266666667,23.84068176,1,2,3,9,5,9,9,6,9,6,6,4,정의
4500,전라북도,4511,진안군,백운면,백운면,전라북도_진안군_백운면,3532035,1438,1152,988,125,10,1,6,0,1,1,0,1,2,3,1138,14,286,86.81898067,10.98418278,0.878734622,0.087873462,0.527240773,0,0.087873462,0.087873462,0,0.087873462,0.175746924,0.263620387,23.8502896,1,2,3,7,4,11,7,7,11,7,6,5,정의
4500,전라북도,4511,진안군,부귀면,부귀면,전라북도_진안군_부귀면,3532038,1982,1587,1379,172,15,0,5,0,0,2,3,1,0,4,1581,6,395,87.22327641,10.87919039,0.948766603,0,0.316255534,0,0,0.126502214,0.189753321,0.063251107,0,0.253004428,23.96880541,1,2,3,9,4,9,9,7,6,8,9,5,정의
4500,전라북도,4511,진안군,상전면,상전면,전라북도_진안군_상전면,3532034,613,509,436,58,5,0,2,0,0,0,0,0,3,1,505,4,104,86.33663366,11.48514851,0.99009901,0,0.396039604,0,0,0,0,0,0.594059406,0.198019802,23.72431748,1,2,3,7,5,7,7,7,7,7,4,6,정의
4500,전라북도,4511,진안군,성수면,성수면,전라북도_진안군_성수면,3532036,1244,999,853,104,11,2,3,1,0,0,1,3,4,9,991,8,245,86.07467205,10.49445005,1.109989909,0.201816347,0.302724521,0.100908174,0,0,0.100908174,0.302724521,0.403632694,0.908173562,23.60810855,1,2,3,8,6,9,11,11,9,6,5,4,정의
4500,전라북도,4511,진안군,안천면,안천면,전라북도_진안군_안천면,3532032,852,724,560,136,10,1,9,1,0,0,0,0,0,3,720,4,128,77.77777778,18.88888889,1.388888889,0.138888889,1.25,0.138888889,0,0,0,0,0,0.416666667,21.55717825,1,2,3,6,4,6,8,8,8,8,8,5,정의
4500,전라북도,4511,진안군,용담면,용담면,전라북도_진안군_용담면,3532031,700,579,442,120,9,0,3,0,0,1,0,0,3,0,578,1,121,76.47058824,20.76124567,1.557093426,0,0.519031142,0,0,0.173010381,0,0,0.519031142,0,21.30813638,1,2,3,7,4,7,7,6,7,7,4,7,정의
4500,전라북도,4511,진안군,정천면,정천면,전라북도_진안군_정천면,3532039,798,655,559,74,10,0,1,0,0,0,0,0,1,4,649,6,143,86.13251156,11.40215716,1.540832049,0,0.154083205,0,0,0,0,0,0.154083205,0.61633282,23.66130265,1,2,3,7,5,7,7,7,7,7,5,4,정의
4500,전라북도,4511,진안군,주천면,주천면,전라북도_진안군_주천면,3532040,1226,1002,750,203,21,1,5,2,0,1,2,1,1,5,992,10,224,75.60483871,20.46370968,2.116935484,0.100806452,0.504032258,0.201612903,0,0.100806452,0.201612903,0.100806452,0.100806452,0.504032258,21.02901403,1,2,3,8,4,6,12,8,6,8,8,4,정의
4500,전라북도,4511,진안군,진안읍,진안읍,전라북도_진안군_진안읍,3532011,7577,5955,4959,809,74,3,37,4,0,0,1,1,3,13,5904,51,1622,83.99390244,13.70257453,1.253387534,0.050813008,0.626693767,0.067750678,0,0,0.016937669,0.016937669,0.050813008,0.220189702,23.1146155,1,2,3,7,4,6,11,11,9,9,7,5,정의
4500,전라북도,4512,무주군,무주읍,무주읍,전라북도_무주군_무주읍,3533011,7392,5959,4599,1122,127,4,45,2,0,0,1,3,3,8,5914,45,1433,77.76462631,18.97193101,2.147446737,0.067636118,0.760906324,0.033818059,0,0,0.016909029,0.050727088,0.050727088,0.135272235,21.56223143,1,2,3,6,4,9,11,11,10,7,7,5,정의
4500,전라북도,4512,무주군,무풍면,무풍면,전라북도_무주군_무풍면,3533031,1833,1480,1056,365,28,0,9,1,0,0,0,1,3,7,1470,10,353,71.83673469,24.82993197,1.904761905,0,0.612244898,0.068027211,0,0,0,0.068027211,0.204081633,0.476190476,20.30597052,1,2,3,9,4,7,9,9,9,7,6,5,정의
4500,전라북도,4512,무주군,부남면,부남면,전라북도_무주군_부남면,3533035,1142,912,694,177,11,0,4,0,1,1,0,0,3,7,898,14,230,77.28285078,19.71046771,1.224944321,0,0.445434298,0,0.111358575,0.111358575,0,0,0.334075724,0.779510022,21.46751649,1,2,3,9,5,9,7,7,9,9,6,4,정의
4500,전라북도,4512,무주군,설천면,설천면,전라북도_무주군_설천면,3533032,3030,2431,1841,487,40,3,18,1,0,2,2,1,1,6,2402,29,599,76.64446295,20.27477102,1.665278934,0.12489592,0.74937552,0.041631973,0,0.083263947,0.083263947,0.041631973,0.041631973,0.24979184,21.32201227,1,2,3,6,4,9,12,7,7,9,9,5,정의
4500,전라북도,4512,무주군,안성면,안성면,전라북도_무주군_안성면,3533034,3414,2704,2244,366,39,4,20,2,0,0,1,4,1,7,2688,16,710,83.48214286,13.61607143,1.450892857,0.148809524,0.744047619,0.074404762,0,0,0.037202381,0.148809524,0.037202381,0.260416667,22.95668267,1,2,3,6,4,8,11,11,9,6,9,5,정의
4500,전라북도,4512,무주군,적상면,적상면,전라북도_무주군_적상면,3533033,2145,1684,1280,344,21,1,12,1,2,0,0,1,0,6,1668,16,461,76.73860911,20.6235012,1.258992806,0.059952038,0.71942446,0.059952038,0.119904077,0,0,0.059952038,0,0.35971223,21.37573933,1,2,3,7,4,7,6,10,10,7,10,5,정의
4500,전라북도,4513,장수군,계남면,계남면,전라북도_장수군_계남면,3534035,1632,1332,1140,135,21,1,8,1,0,0,0,1,2,8,1317,15,300,86.56036446,10.25056948,1.59453303,0.075930144,0.607441154,0.075930144,0,0,0,0.075930144,0.151860289,0.607441154,23.74826029,1,2,3,7,4,7,10,10,10,7,6,4,정의
4500,전라북도,4513,장수군,계북면,계북면,전라북도_장수군_계북면,3534036,1240,1019,860,122,16,1,9,0,0,0,0,1,0,4,1013,6,221,84.89634748,12.04343534,1.57946693,0.098716683,0.888450148,0,0,0,0,0.098716683,0,0.394866732,23.31408781,1,2,3,6,4,8,8,8,8,6,8,5,정의
4500,전라북도,4513,장수군,번암면,번암면,전라북도_장수군_번암면,3534032,1849,1484,1244,180,20,1,6,0,1,1,0,1,1,14,1469,15,365,84.68345813,12.25323349,1.361470388,0.068073519,0.408441116,0,0.068073519,0.068073519,0,0.068073519,0.068073519,0.953029272,23.25770184,1,2,3,6,5,11,6,6,11,6,6,4,정의
4500,전라북도,4513,장수군,산서면,산서면,전라북도_장수군_산서면,3534031,1596,1344,1174,128,10,2,3,0,0,0,1,0,0,10,1328,16,252,88.40361446,9.638554217,0.753012048,0.15060241,0.225903614,0,0,0,0.075301205,0,0,0.753012048,24.28302027,1,2,3,6,5,8,8,8,7,8,8,3,정의한류연합
4500,전라북도,4513,장수군,장계면,장계면,전라북도_장수군_장계면,3534033,3447,2796,2347,347,37,3,26,3,0,1,0,2,0,7,2773,23,651,84.63757663,12.51352326,1.334294987,0.10818608,0.937612694,0.10818608,0,0.036062027,0,0.072124053,0,0.252434187,23.25497689,1,2,3,6,4,6,10,9,10,8,10,5,정의
4500,전라북도,4513,장수군,장수읍,장수읍,전라북도_장수군_장수읍,3534011,5506,4542,3804,588,56,2,27,4,0,1,1,4,4,11,4502,40,964,84.49577965,13.06086184,1.243891604,0.0444247,0.599733452,0.0888494,0,0.02221235,0.02221235,0.0888494,0.0888494,0.244335851,23.23571756,1,2,3,9,4,6,12,10,10,6,6,5,정의
4500,전라북도,4513,장수군,천천면,천천면,전라북도_장수군_천천면,3534034,1662,1303,1083,171,18,1,8,0,1,0,0,3,1,6,1292,11,359,83.82352941,13.23529412,1.393188854,0.077399381,0.619195046,0,0.077399381,0,0,0.232198142,0.077399381,0.464396285,23.04133187,1,2,3,7,4,10,7,10,10,6,7,5,정의
4500,전라북도,4514,임실군,강진면,강진면,전라북도_임실군_강진면,3535039,1284,1019,866,115,20,0,6,0,0,0,0,1,1,4,1013,6,265,85.48864758,11.35241856,1.974333662,0,0.592300099,0,0,0,0,0.098716683,0.098716683,0.394866732,23.46678,1,2,3,8,4,8,8,8,8,6,6,5,정의
4500,전라북도,4514,임실군,관촌면,관촌면,전라북도_임실군_관촌면,3535038,2771,2297,1993,238,15,4,13,2,0,0,0,2,3,11,2281,16,474,87.37395879,10.43402017,0.657606313,0.175361683,0.569925471,0.087680842,0,0,0,0.087680842,0.131521263,0.48224463,23.997912,1,2,3,6,4,8,10,10,10,8,7,5,정의
4500,전라북도,4514,임실군,덕치면,덕치면,전라북도_임실군_덕치면,3535040,861,672,583,64,6,1,2,0,0,0,0,1,2,5,664,8,189,87.80120482,9.638554217,0.903614458,0.15060241,0.301204819,0,0,0,0,0.15060241,0.301204819,0.753012048,24.10088228,1,2,3,7,5,9,9,9,9,7,5,4,정의
4500,전라북도,4514,임실군,삼계면,삼계면,전라북도_임실군_삼계면,3535037,1077,822,708,80,13,0,5,0,0,0,1,0,2,4,813,9,255,87.08487085,9.840098401,1.59901599,0,0.61500615,0,0,0,0.12300123,0,0.24600246,0.49200492,23.89302851,1,2,3,8,4,8,8,8,7,8,6,5,정의
4500,전라북도,4514,임실군,성수면,성수면,전라북도_임실군_성수면,3535034,1216,980,846,108,9,1,6,0,0,0,0,0,0,8,978,2,236,86.50306748,11.04294479,0.920245399,0.102249489,0.613496933,0,0,0,0,0,0,0.81799591,23.75797547,1,2,3,6,5,7,7,7,7,7,7,4,정의
4500,전라북도,4514,임실군,신덕면,신덕면,전라북도_임실군_신덕면,3535036,901,698,609,64,3,0,3,1,0,1,0,0,1,8,690,8,203,88.26086957,9.275362319,0.434782609,0,0.434782609,0.144927536,0,0.144927536,0,0,0.144927536,1.15942029,24.22888333,1,2,4,9,4,6,9,6,9,9,6,3,한류연합
4500,전라북도,4514,임실군,신평면,신평면,전라북도_임실군_신평면,3535033,1002,781,648,96,10,2,5,1,0,0,0,0,1,7,770,11,221,84.15584416,12.46753247,1.298701299,0.25974026,0.649350649,0.12987013,0,0,0,0,0.12987013,0.909090909,23.10726448,1,2,3,6,5,7,9,9,9,9,7,4,정의
4500,전라북도,4514,임실군,오수면,오수면,전라북도_임실군_오수면,3535035,2978,2406,2096,229,25,3,13,0,0,2,0,1,4,11,2384,22,572,87.91946309,9.605704698,1.048657718,0.125838926,0.545302013,0,0,0.083892617,0,0.041946309,0.167785235,0.461409396,24.13578073,1,2,3,7,4,10,10,8,10,9,6,5,정의
4500,전라북도,4514,임실군,운암면,운암면,전라북도_임실군_운암면,3535032,1013,774,654,95,4,1,5,0,0,1,0,0,0,8,768,6,239,85.15625,12.36979167,0.520833333,0.130208333,0.651041667,0,0,0.130208333,0,0,0,1.041666667,23.40420088,1,2,5,6,4,8,8,6,8,8,8,3,한류연합
4500,전라북도,4514,임실군,임실읍,임실읍,전라북도_임실군_임실읍,3535011,5458,4382,3614,605,73,2,29,1,1,2,1,1,3,10,4342,40,1076,83.23353293,13.93367112,1.681252879,0.046061723,0.667894979,0.023030861,0.023030861,0.046061723,0.023030861,0.023030861,0.069092584,0.230308614,22.89827457,1,2,3,7,4,9,9,7,9,9,6,5,정의
4500,전라북도,4514,임실군,지사면,지사면,전라북도_임실군_지사면,3535041,875,704,616,58,11,0,5,1,0,0,1,1,0,4,697,7,171,88.37876614,8.321377331,1.578192253,0,0.717360115,0.143472023,0,0,0.143472023,0.143472023,0,0.573888092,24.23859644,1,2,3,9,4,6,9,9,6,6,9,5,정의
4500,전라북도,4514,임실군,청웅면,청웅면,전라북도_임실군_청웅면,3535031,1066,864,741,93,11,0,6,0,0,0,0,0,1,4,856,8,202,86.56542056,10.86448598,1.285046729,0,0.700934579,0,0,0,0,0,0.11682243,0.46728972,23.77086876,1,2,3,7,4,7,7,7,7,7,6,5,정의
4500,전라북도,4515,순창군,구림면,구림면,전라북도_순창군_구림면,3536040,1805,1458,1258,135,15,0,4,2,2,1,0,7,4,9,1437,21,347,87.54349339,9.394572025,1.043841336,0,0.27835769,0.139178845,0.139178845,0.069589422,0,0.487125957,0.27835769,0.626304802,24.01510911,1,2,3,11,6,8,8,10,11,5,6,4,정의
4500,전라북도,4515,순창군,금과면,금과면,전라북도_순창군_금과면,3536036,1375,1135,972,125,7,1,6,1,0,0,0,0,1,7,1120,15,240,86.78571429,11.16071429,0.625,0.089285714,0.535714286,0.089285714,0,0,0,0,0.089285714,0.625,23.84687361,1,2,3,6,5,6,9,9,9,9,6,3,정의한류연합
4500,전라북도,4515,순창군,동계면,동계면,전라북도_순창군_동계면,3536032,1533,1243,1058,132,17,0,3,3,0,0,1,0,3,6,1223,20,290,86.50858545,10.79313164,1.39002453,0,0.245298446,0.245298446,0,0,0.081766149,0,0.245298446,0.490596893,23.75088378,1,2,3,9,5,5,9,9,8,9,5,4,정의
4500,전라북도,4515,순창군,복흥면,복흥면,전라북도_순창군_복흥면,3536038,1642,1373,1191,137,12,1,6,0,0,1,2,1,1,9,1361,12,269,87.50918442,10.06612785,0.881704629,0.073475386,0.440852314,0,0,0.073475386,0.146950771,0.073475386,0.073475386,0.661278472,24.02655334,1,2,3,7,5,11,11,7,6,7,7,4,정의
4500,전라북도,4515,순창군,순창읍,순창읍,전라북도_순창군_순창읍,3536011,7130,5729,4922,621,77,2,39,3,0,0,2,10,4,6,5686,43,1401,86.56348927,10.92156173,1.354203306,0.035174112,0.685895181,0.052761168,0,0,0.035174112,0.175870559,0.070348224,0.105522336,23.77243054,1,2,3,9,4,8,11,11,9,5,7,6,정의
4500,전라북도,4515,순창군,쌍치면,쌍치면,전라북도_순창군_쌍치면,3536039,1512,1243,1074,133,11,1,2,2,0,0,1,3,0,3,1230,13,269,87.31707317,10.81300813,0.894308943,0.081300813,0.162601626,0.162601626,0,0,0.081300813,0.243902439,0,0.243902439,23.99452011,1,2,3,8,6,6,10,10,8,4,10,4,정의
4500,전라북도,4515,순창군,유등면,유등면,전라북도_순창군_유등면,3536034,888,710,643,48,6,0,3,0,0,0,1,1,2,3,707,3,178,90.9476662,6.789250354,0.848656294,0,0.424328147,0,0,0,0.141442716,0.141442716,0.282885431,0.424328147,24.97571977,1,2,3,9,4,9,9,9,7,7,6,4,정의
4500,전라북도,4515,순창군,인계면,인계면,전라북도_순창군_인계면,3536031,1203,971,844,97,10,3,2,0,0,2,0,1,1,5,965,6,232,87.4611399,10.05181347,1.03626943,0.310880829,0.207253886,0,0,0.207253886,0,0.103626943,0.103626943,0.518134715,24.01163427,1,2,3,5,6,10,10,6,10,8,8,4,정의
4500,전라북도,4515,순창군,적성면,적성면,전라북도_순창군_적성면,3536033,1028,832,718,90,8,0,3,0,0,0,0,2,1,1,823,9,196,87.2417983,10.93560146,0.972053463,0,0.364520049,0,0,0,0,0.243013366,0.121506683,0.121506683,23.976641,1,2,3,8,4,8,8,8,8,5,6,6,정의
4500,전라북도,4515,순창군,팔덕면,팔덕면,전라북도_순창군_팔덕면,3536037,1188,966,852,85,8,1,4,1,0,0,0,1,1,3,956,10,222,89.12133891,8.891213389,0.836820084,0.10460251,0.418410042,0.10460251,0,0,0,0.10460251,0.10460251,0.313807531,24.47677635,1,2,3,6,4,6,10,10,10,6,6,5,정의
4500,전라북도,4515,순창군,풍산면,풍산면,전라북도_순창군_풍산면,3536035,1269,989,851,96,15,0,3,0,0,0,0,5,0,7,977,12,280,87.10337769,9.825997953,1.53531218,0,0.307062436,0,0,0,0,0.511770727,0,0.716479017,23.89812062,1,2,3,7,6,7,7,7,7,5,7,4,정의
4500,전라북도,4516,고창군,고수면,고수면,전라북도_고창군_고수면,3537031,2340,1924,1663,180,27,3,21,3,0,0,0,5,1,6,1909,15,416,87.11367208,9.42902043,1.414353064,0.15715034,1.100052383,0.15715034,0,0,0,0.261917234,0.052383447,0.314300681,23.8882729,1,2,3,7,4,7,10,10,10,6,9,5,정의
4500,전라북도,4516,고창군,고창읍,고창읍,전라북도_고창군_고창읍,3537011,14757,11511,9807,1377,171,1,56,4,2,4,2,7,1,9,11441,70,3246,85.71803164,12.03566122,1.494624596,0.008740495,0.489467704,0.034961979,0.017480989,0.034961979,0.017480989,0.061183463,0.008740495,0.078664452,23.5612524,1,2,3,11,4,7,9,7,9,6,11,5,정의
4500,전라북도,4516,고창군,공음면,공음면,전라북도_고창군_공음면,3537034,2058,1630,1434,133,16,1,5,2,0,0,2,2,1,9,1605,25,428,89.34579439,8.286604361,0.996884735,0.062305296,0.31152648,0.124610592,0,0,0.124610592,0.124610592,0.062305296,0.560747664,24.52798583,1,2,3,9,5,6,11,11,6,6,9,4,정의
4500,전라북도,4516,고창군,대산면,대산면,전라북도_고창군_대산면,3537038,2733,2175,1932,155,27,0,14,0,1,0,0,0,2,15,2146,29,558,90.02795899,7.222739981,1.258154706,0,0.652376514,0,0.046598322,0,0,0,0.093196645,0.698974837,24.70893228,1,2,3,8,5,8,7,8,8,8,6,4,정의
